executionTime,releaseTime
158854,17677543576705
158542,17677547578008
158073,17677551576393
158437,17677555575091
157240,17677559575091
157188,17677563575091
161562,17677567574518
158385,17677571576133
158646,17677575576653
156094,17677579575456
157812,17677583573945
158802,17677587573216
160729,17677591573528
160989,17677595572956
159844,17677599574049
159375,17677603572695
157500,17677607573945
190312,17677611576289
161511,17677615572799
154480,17677619571862
158437,17677623571862
154531,17677627572174
156354,17677631571862
153855,17677635573060
154584,17677639572018
155312,17677643570977
159895,17677647570508
159895,17677651570925
178698,17677655571810
155990,17677659570456
159375,17677663569935
157657,17677667568737
158437,17677671568581
158646,17677675569727
159532,17677679568060
156146,17677683567852
159531,17677687568893
156511,17677691568633
159062,17677695567018
154270,17677699566602
157864,17677703566289
163490,17677707566602
159791,17677711565925
160052,17677715565768
183437,17677719565456
154115,17677723565300
179479,17677727565091
155052,17677731564831
188697,17677735564883
159687,17677739564675
158489,17677743565091
158125,17677747564519
155104,17677751563685
178855,17677755563581
155885,17677759563425
178230,17677763563269
178281,17677767562852
156928,17677771564154
161406,17677775563425
157344,17677779563060
176771,17677783562227
178438,17677787561602
178386,17677791561446
174896,17677795561394
158594,17677799561133
159167,17677803562644
158958,17677807561810
157708,17677811562227
157188,17677815561133
153854,17677819560144
162239,17677823559779
158333,17677827559571
161302,17677831560040
157291,17677835560456
157083,17677839558738
155313,17677843559727
159115,17677847560456
157552,17677851558373
161198,17677855558061
158437,17677859557696
161563,17677863558165
158958,17677867558269
158854,17677871557331
154687,17677875556863
157292,17677879556811
157708,17677883556446
182083,17677887556394
160937,17677891557071
157395,17677895555665
154635,17677899556029
154948,17677903555352
158021,17677907554936
183542,17677911556498
176511,17677915554727
174531,17677919555196
173958,17677923554675
179166,17677927553894
180156,17677931554363
179271,17677935553373
176302,17677939553269
177500,17677943553113
176562,17677947553269
159219,17677951554207
181094,17677955553373
161198,17677959552696
157292,17677963552123
159791,17677967551863
158854,17677971551550
164688,17677975549311
162447,17677979550717
162916,17677983550248
164115,17677987549363
183281,17677991548269
181406,17677995548165
178698,17677999547905
178073,17678003547488
177239,17678007547384
176354,17678011547853
177709,17678015547488
174167,17678019546811
180677,17678023546499
176146,17678027546134
160364,17678031546082
188541,17678035546342
176510,17678039545665
155885,17678043546655
182865,17678047545353
180417,17678051544936
205052,17678055544832
166250,17678059544780
160469,17678063544467
156823,17678067546238
157031,17678071545353
183073,17678075543790
177084,17678079543426
179739,17678083543113
178229,17678087542853
176406,17678091542697
178125,17678095542853
175417,17678099542280
176563,17678103542697
180364,17678107541759
180000,17678111541707
178437,17678115541551
174688,17678119541291
175782,17678123543322
158802,17678127543061
157135,17678131544780
155834,17678135543947
158697,17678139542749
160156,17678143542853
164427,17678147542593
432292,17678151549884
428541,17678155551291
274115,17678159549259
183386,17678163544989
185469,17678167541447
160261,17678171540718
158125,17678175540614
161146,17678179541499
161042,17678183541603
158645,17678187542072
159010,17678191540718
157760,17678195540145
157032,17678199539416
159844,17678203539260
156979,17678207540249
158281,17678211539676
181250,17678215539468
153229,17678219539780
157396,17678223538947
156406,17678227538010
160521,17678231538010
156198,17678235537437
159479,17678239538426
154688,17678243539572
158541,17678247538843
171979,17678251536968
160000,17678255536656
156406,17678259536031
160885,17678263536135
163334,17678267536291
164635,17678271535458
159740,17678275537385
160052,17678279536239
158125,17678283534885
157760,17678287534468
159740,17678291534624
184948,17678295535197
159740,17678299535510
181250,17678303534208
158437,17678307535874
157605,17678311533218
160990,17678315533114
156563,17678319532385
162448,17678323532072
160052,17678327533218
157188,17678331532229
158907,17678335532333
156302,17678339531343
160052,17678343530927
161823,17678347530979
165053,17678351530458
161146,17678355530875
161406,17678359530666
160834,17678363529781
157552,17678367529416
159791,17678371529156
159010,17678375529156
160365,17678379529104
158125,17678383528687
156771,17678387530354
155834,17678391528427
158177,17678395528114
161667,17678399527958
156615,17678403527593
161302,17678407527333
159375,17678411527177
156771,17678415527594
156146,17678419527177
177240,17678423526396
176615,17678427526187
179322,17678431526083
158177,17678435525719
160573,17678439525510
162135,17678443526396
159166,17678447526135
158281,17678451525771
155625,17678455525354
158125,17678459524260
155938,17678463524573
158959,17678467524052
155677,17678471523687
158386,17678475523844
158855,17678479523323
158958,17678483523062
157239,17678487522958
188020,17678491522750
176562,17678495522229
157708,17678499522177
178438,17678503522333
158438,17678507521969
161354,17678511521917
157292,17678515521135
159323,17678519521031
158803,17678523520667
184688,17678527520667
160000,17678531521136
160157,17678535520927
161771,17678539520302
158698,17678543519677
158386,17678547519469
179219,17678551519209
180104,17678555519729
163490,17678559520511
162656,17678563519625
155261,17678567519365
158333,17678571518271
156563,17678575518063
156042,17678579517959
183542,17678583517854
156615,17678587519313
156146,17678591517959
157031,17678595516709
156250,17678599516604
177448,17678603516448
160937,17678607516396
159219,17678611514157
161927,17678615513948
167031,17678619513480
160105,17678623514365
158020,17678627515563
183802,17678631513167
220833,17678635513688
169740,17678639513428
160000,17678643512334
161146,17678647512073
156250,17678651513740
167604,17678655512073
161146,17678659511344
158125,17678663510980
157188,17678667510928
157708,17678671510719
156875,17678675510615
177500,17678679510094
178594,17678683510251
181719,17678687509626
180573,17678691509313
178490,17678695509053
157969,17678699510355
177969,17678703508792
165833,17678707508792
158073,17678711509261
158282,17678715509261
182083,17678719508011
179219,17678723507751
177083,17678727507542
179844,17678731507230
174792,17678735506969
153802,17678739508220
160156,17678743507595
156302,17678747506865
183593,17678751506292
178125,17678755507074
156615,17678759508167
160625,17678763508167
159739,17678767508011
158854,17678771509261
157396,17678775509209
159636,17678779507126
162813,17678783507907
162865,17678787506865
161979,17678791507699
158125,17678795506970
158281,17678799507803
178958,17678803505668
184687,17678807507178
177344,17678811505199
159271,17678815504886
156875,17678819505043
158438,17678823504939
157135,17678827506397
155416,17678831505251
156614,17678835504314
158854,17678839503741
158073,17678843503845
158958,17678847503480
158750,17678851504314
155417,17678855503428
156510,17678859505199
156718,17678863503376
155886,17678867502647
158854,17678871501918
156094,17678875501918
154688,17678879502126
160417,17678883501918
157604,17678887503220
156927,17678891501866
154479,17678895500876
156146,17678899500355
155105,17678903500460
155938,17678907500408
157187,17678911500616
154948,17678915501866
155677,17678919500980
156198,17678923499418
158073,17678927499678
160104,17678931499053
181875,17678935501710
159323,17678939498012
161250,17678943497960
154635,17678947498585
159584,17678951498428
160469,17678955497335
178125,17678959496866
156823,17678963496658
158437,17678967497804
156042,17678971496710
157031,17678975495876
156198,17678979495668
156875,17678983495251
181250,17678987494991
159844,17678991494939
157813,17678995495512
157917,17678999494783
156927,17679003494366
155886,17679007494002
179635,17679011493689
157709,17679015493481
160886,17679019493325
159114,17679023494366
156927,17679027494054
156302,17679031493116
158230,17679035494314
161302,17679039492387
163542,17679043492543
158750,17679047491866
161563,17679051491554
160365,17679055492023
158125,17679059492439
178281,17679063492543
156094,17679067490773
179687,17679071490668
177344,17679075490408
157709,17679079490252
169062,17679083491502
159479,17679087490981
162708,17679091489835
159740,17679095489419
157604,17679099489054
160417,17679103488585
158334,17679107488429
161094,17679111488169
164062,17679115489835
162864,17679119487908
159740,17679123489210
160365,17679127487335
156927,17679131486971
157031,17679135486867
155989,17679139486919
159532,17679143487544
158125,17679147487075
159062,17679151485825
178438,17679155487283
163698,17679159485669
